chr1	29034962	29034999
chr1	29061567	29061600
chr1	29175694	29175732
chr1	29177535	29177556
chr1	29507915	29507957
chr1	29707532	29707568
chr1	30655233	30655660
chr1	30773255	30773349
chr1	30869518	30869572
chr1	30972267	30972358
chr1	31015721	31015763
chr1	31183428	31183472
chr1	31431745	31432166
chr1	31561227	31561290
chr1	31648130	31648161
chr1	31778934	31778976
chr1	31957605	31957662
chr1	31967920	31967954
chr1	32066065	32066106
chr1	32614497	32614540
chr1	32653625	32653679
chr1	32698219	32698279
chr1	32734602	32734648
chr1	33186805	33186835
chr1	33314035	33314075
chr1	33349963	33349989
chr1	33834689	33835236
chr1	34980141	34980359
chr1	35240531	35240586
chr1	35248159	35248247
chr1	35259005	35259083
chr1	35468140	35468170
chr1	35642213	35642269
chr1	35865924	35865962
chr1	36428192	36428224
chr1	36809150	36809197
chr1	37785151	37785195
chr1	38876801	38876831
chr1	38902398	38902437
chr1	38980446	38980483
chr1	39123195	39123225
chr1	39591970	39592019
chr1	39675868	39675976
chr1	39914491	39914556
chr1	39975112	39975146
chr1	40089286	40089364
chr1	40474962	40475019
chr1	40499606	40499675
chr1	40518172	40518204
chr1	40557085	40557126
chr1	41053970	41054079
chr1	41442094	41442137
chr1	41528542	41528594
chr1	42110157	42110218
chr1	42221950	42221995
chr1	42412851	42412944
chr1	42682904	42682934
chr1	42709103	42709189
chr1	42722483	42722537
chr1	43163616	43163650
chr1	43296650	43296710
chr1	43343308	43343361
chr1	43615549	43615592
chr1	43660977	43661024
chr1	43871860	43871907
chr1	44127055	44127085
chr1	44281870	44281937
chr1	44868375	44868422
chr1	44910629	44910666
chr1	44951982	44952045
chr1	44987277	44987336
chr1	45044723	45044789
chr1	45480174	45480213
chr1	45512059	45512124
chr1	45586248	45586307
chr1	45987760	45987810
chr1	46240664	46241663
chr1	46988583	46988665
chr1	47271801	47271837
chr1	47339682	47339719
chr1	48441963	48442043
chr1	48483303	48483578
chr1	49058374	49058431
chr1	49971893	49971930
chr1	50461995	50462031
chr1	50490382	50490463
chr1	50655272	50655325
chr1	51033904	51033934
chr1	51080981	51081017
chr1	51357386	51357438
chr1	52087837	52087945
chr1	52105742	52105772
chr1	52107657	52107693
chr1	52181118	52181221
chr1	52319808	52319852
chr1	52459807	52459960
chr1	52545966	52546012
chr1	52829817	52829845
chr1	52907084	52907124
chr1	52934585	52934666
chr1	53502209	53502255
chr1	53678326	53678356
chr1	53713135	53713451
chr1	53770415	53770456
chr1	53820914	53821001
chr1	53946659	53946696
chr1	54057325	54057371
chr1	54202229	54202293
chr1	54320450	54320504
chr1	54545583	54545614
chr1	54620420	54620476
chr1	54661316	54661377
chr1	55225922	55225955
chr1	55728597	55728663
chr1	56642264	56642329
chr1	56777232	56777285
chr1	57073997	57074029
chr1	57452157	57452187
chr1	57639103	57639211
chr1	58374204	58375203
chr1	58498920	58498947
chr1	58594116	58594197
chr1	58888706	58888764
chr1	59125793	59125851
chr1	59256344	59256452
chr1	59490999	59491145
chr1	59694156	59694190
chr1	60029628	60029655
chr1	61134038	61134072
chr1	61406538	61406560
chr1	61760781	61760819
chr1	61924924	61925276
chr1	62080417	62080480
chr1	62137474	62137502
chr1	62320835	62320890
chr1	62480779	62480828
chr1	62483175	62483217
chr1	62553349	62553389
chr1	62687846	62687887
chr1	63053820	63053857
chr1	64070388	64070431
chr1	64597510	64597552
chr1	64666847	64666883
chr1	64710945	64710993
chr1	64714241	64714296
chr1	64794386	64794421
chr1	64801645	64801693
chr1	64897464	64897545
chr1	65032038	65032082
chr1	65613455	65613527
chr1	65656703	65656811
chr1	65887403	65887437
chr1	66020595	66020639
chr1	66425410	66425647
chr1	66995429	66995488
chr1	67078911	67079910
chr1	67302114	67302157
chr1	67471591	67471632
chr1	68048012	68048048
chr1	68193401	68193454
chr1	68667114	68667151
chr1	68711807	68711853
chr1	68963785	68963836
chr1	69561856	69562001
chr1	70339315	70339360
chr1	71027103	71027153
chr1	71051567	71051615
chr1	71281839	71281919
chr1	71371251	71371289
chr1	71515368	71516367
chr1	72135375	72135439
chr1	72304173	72304203
chr1	72310973	72311068
chr1	72503784	72503822
chr1	73422872	73422906
chr1	73538019	73538082
chr1	73946623	73946664
chr1	74332947	74332978
chr1	74399154	74399184
chr1	74500568	74500668
chr1	75330083	75330157
chr1	75773132	75773165
chr1	75886155	75886263
chr1	76073093	76073131
chr1	77367758	77367906
chr1	77482986	77483049
chr1	77738640	77738700
chr1	77922760	77922811
chr1	78049884	78049917
chr1	78356938	78356978
chr1	78541963	78542020
chr1	78809197	78809255
chr1	79254502	79254565
chr1	79780914	79780972
chr1	80728671	80728935
chr1	80958788	80958818
chr1	81078090	81078198
chr1	81085943	81085989
chr1	81763884	81763918
chr1	82047713	82047822
chr1	82576956	82577001
chr1	82660420	82661419
chr1	83371926	83372034
chr1	84502220	84502274
chr1	84610495	84610531
chr1	84860978	84861009
chr1	86108619	86108660
chr1	86170330	86170369
chr1	86328052	86328090
chr1	86954032	86954071
chr1	88241956	88241988
chr1	88430268	88430307
chr1	88611670	88611712
chr1	88657241	88657319
chr1	88778717	88778757
chr1	88882311	88882344
chr1	89274127	89274181
chr1	90011949	90012005
chr1	90241656	90241720
chr1	90392792	90392886
chr1	91123641	91123672
chr1	91448578	91448686
chr1	91460066	91460461
chr1	91615680	91615711
chr1	91962099	91962197
chr1	92196539	92196573
chr1	92503022	92503059
chr1	92550744	92550786
chr1	92627829	92627889
chr1	92811871	92811907
chr1	92846792	92846885
chr1	93089977	93090010
chr1	93290281	93290319
chr1	93562768	93562798
chr1	93618920	93618952
chr1	93862096	93862133
chr1	94276784	94276818
chr1	94750212	94750281
chr1	94961003	94961057
chr1	94975837	94975867
chr1	95331576	95331619
chr1	96479725	96479846
chr1	96725457	96725541
chr1	96736973	96737008
chr1	96858707	96858771
chr1	97002477	97002509
chr1	97562808	97562863
chr1	97943232	97943267
chr1	98294669	98294718
chr1	98807394	98807440
chr1	99182281	99182322
chr1	99302878	99302956
chr1	99455616	99455647
chr1	100024607	100024637
chr1	101253700	101253747
chr1	101553825	101554073
chr1	102093639	102093738
chr1	102447491	102447577
chr1	102542154	102542201
chr1	102860388	102860429
chr1	103010932	103010973
chr1	103281949	103282057
chr1	103633607	103634606
chr1	104052749	104052803
chr1	104077060	104077094
chr1	104509815	104509927
chr1	104758890	104758920
chr1	104977943	104978014
chr1	105653571	105653603
chr1	106518597	106518645
chr1	107908818	107908880
chr1	108023329	108023434
chr1	108226835	108227834
chr1	108473534	108473642
chr1	108500238	108500275
chr1	108526264	108526307
chr1	108660737	108660795
chr1	108817477	108817521
chr1	109055079	109055291
chr1	109183331	109183363
chr1	109326679	109326726
chr1	109725073	109725130
chr1	110040151	110040191
chr1	110468235	110468268
chr1	110773839	110773889
chr1	110885435	110885543
chr1	111386251	111386273
chr1	112155115	112156114
chr1	112219209	112219244
chr1	112495315	112495385
chr1	113046403	113046446
chr1	113069056	113070055
chr1	113090604	113090666
chr1	113355262	113355387
chr1	113484633	113484743
chr1	113907208	113907242
chr1	114385879	114385916
chr1	114487815	114487890
chr1	114646993	114647051
chr1	114824139	114824247
chr1	115337246	115337317
chr1	116028522	116028558
chr1	116436943	116437157
chr1	117088402	117088456
chr1	117215643	117215738
chr1	117360373	117360413
chr1	118514023	118514090
chr1	118637779	118637871
chr1	119016295	119016403
chr1	120640197	120641196
chr1	120665509	120666508
chr1	120668612	120669611
chr1	120677998	120678997
chr1	120723795	120724794
chr1	120728919	120729027
chr1	120730769	120731768
chr1	120785340	120786339
chr1	120790980	120791979
chr1	120794635	120795634
chr1	120812034	120813033
chr1	120819334	120820333
chr1	120829535	120830534
chr1	120841592	120842591
chr1	120845252	120846251
chr1	120850311	120850348
chr1	120852938	120852992
chr1	120855995	120856994
chr1	120858691	120859690
chr1	120876337	120877336
chr1	120880418	120881417
chr1	120886151	120887150
chr1	120894679	120895678
chr1	120898856	120899855
chr1	120905233	120906232
chr1	121641824	121642823
chr1	121686760	121687759
chr1	121690144	121690995
chr1	121702201	121703200
chr1	121709209	121710208
chr1	121711476	121711972
chr1	121713124	121714123
chr1	121716983	121717982
chr1	121723679	121723711
chr1	121725176	121726175
chr1	121728181	121728257
chr1	121730309	121731308
chr1	121739008	121739538
chr1	121779571	121780570
chr1	121793302	121794301
chr1	121800527	121801526
chr1	121805718	121806717
chr1	121811236	121812235
chr1	121848428	121849427
chr1	121864843	121865842
chr1	121870485	121870593
chr1	121871719	121872718
chr1	121874005	121875004
chr1	121897335	121897950
chr1	121944608	121945607
chr1	121947712	121948711
chr1	121959359	121960358
chr1	121963719	121964718
chr1	121970363	121971362
chr1	122026632	122027631
chr1	122029000	122029999
chr1	122032586	122033585
chr1	122052462	122053461
chr1	122078184	122079183
chr1	122081388	122082387
chr1	122087410	122088409
chr1	122095617	122096616
chr1	122103869	122104868
chr1	122115911	122116910
chr1	122118529	122119528
chr1	122131809	122132808
chr1	122156465	122157464
chr1	122161556	122162555
chr1	122170994	122171993
chr1	122176407	122176515
chr1	122178508	122179507
chr1	122185813	122186812
chr1	122190597	122191596
chr1	122210554	122211553
chr1	122216786	122217785
chr1	122221118	122221173
chr1	122237949	122238948
chr1	122349696	122350695
chr1	124469553	124470552
chr1	124790957	124791217
chr1	124821678	124822677
chr1	124850131	124850239
chr1	124851478	124851789
chr1	124853579	124854578
chr1	124888600	124889599
chr1	124902272	124903271
chr1	124908290	124909289
chr1	124933071	124934070
chr1	124996185	124996293
chr1	125004382	125004418
chr1	125173624	125174623
chr1	143184596	143185595
chr1	143451517	143452516
chr1	143686733	143686797
chr1	144078014	144079013
chr1	145881940	145881970
chr1	145962631	145962662
chr1	146054989	146055067
chr1	146958446	146959445
chr1	146971576	146971623
chr1	147007516	147007591
chr1	147061212	147061255
chr1	147829179	147829230
chr1	148518700	148519699
chr1	148912562	148913561
chr1	149599727	149600726
chr1	149620386	149621385
chr1	149657233	149658232
chr1	149701198	149702197
chr1	149917064	149917132
chr1	149992456	149992487
chr1	150059278	150059313
chr1	150193662	150193689
chr1	150358418	150358451
chr1	150501291	150501335
chr1	150595744	150595813
chr1	151301381	151301415
chr1	151843543	151843575
chr1	152079623	152079678
chr1	152213568	152214567
chr1	152490321	152491320
chr1	152596740	152596793
chr1	152825542	152825575
chr1	152881544	152881643
chr1	152918263	152918383
chr1	153256759	153256990
chr1	153520201	153520270
chr1	153870296	153870333
chr1	153879186	153879274
chr1	154226015	154226054
chr1	154303727	154303825
chr1	154710668	154710768
chr1	154785566	154785613
chr1	155779562	155779613
chr1	155833646	155833682
chr1	155878552	155878589
chr1	155998100	155998120
chr1	156079393	156079486
chr1	156248519	156248549
chr1	156285102	156285152
chr1	156557193	156558192
chr1	156779109	156779173
chr1	157126858	157126953
chr1	158928218	158928326
chr1	159058323	159058369
chr1	159209771	159209794
chr1	159494298	159494406
chr1	159643436	159643500
chr1	159878752	159878789
chr1	160098881	160098919
chr1	160318466	160318511
chr1	161034165	161034216
chr1	161217386	161217418
chr1	161235288	161235396
chr1	161422983	161423982
chr1	161851139	161851178
chr1	162251852	162251894
chr1	162473308	162473416
chr1	162546274	162546316
chr1	163071853	163071875
chr1	163359764	163359819
chr1	163480573	163480639
chr1	164453841	164453871
chr1	164484343	164484406
chr1	164761630	164761738
chr1	164834456	164834524
chr1	164958768	164958876
chr1	165690028	165690069
chr1	165724987	165725051
chr1	165752479	165752543
chr1	165920844	165920890
chr1	166100624	166100684
chr1	166293680	166293729
chr1	166411474	166411545
chr1	166416457	166416503
chr1	166988339	166988386
chr1	167220832	167220864
chr1	167343627	167343695
chr1	167716299	167716330
chr1	167741185	167741217
chr1	167956470	167956512
chr1	167988920	167989002
chr1	168072294	168072338
chr1	168162006	168162108
chr1	168295142	168295186
chr1	168348874	168349873
chr1	168471924	168471960
chr1	169213804	169213835
chr1	169355075	169355183
chr1	169550270	169550300
chr1	169850979	169851014
chr1	170590758	170590790
chr1	171109516	171109547
chr1	171698021	171698066
chr1	172106855	172106929
chr1	172510445	172510489
chr1	173613562	173613657
chr1	173928104	173928203
chr1	173936506	173936545
chr1	174645347	174645441
chr1	174697578	174697624
chr1	174985947	174986055
chr1	175032488	175032596
chr1	175231703	175231775
chr1	175290537	175290601
chr1	176012381	176012417
chr1	176049089	176049197
chr1	176179154	176179187
chr1	176584771	176584794
chr1	176991406	176991460
chr1	177437886	177437930
chr1	177829127	177829190
chr1	178132207	178132237
chr1	178205618	178205668
chr1	178404037	178404145
chr1	179374015	179374085
chr1	180340633	180340690
chr1	180473267	180473320
chr1	180632397	180632432
chr1	180963343	180963366
chr1	181074712	181074788
chr1	181686267	181686301
chr1	182294018	182294078
chr1	182440865	182440904
chr1	182591557	182591596
chr1	182724202	182724261
chr1	183023343	183023384
chr1	183692886	183692934
chr1	184122706	184122742
chr1	184126564	184126615
chr1	184152361	184152390
chr1	184845733	184846732
chr1	184967974	184968082
chr1	185653855	185653927
chr1	185858595	185858643
chr1	187163693	187163994
chr1	187200683	187200713
chr1	187203304	187203334
chr1	187303712	187303798
chr1	187344016	187345015
chr1	187496183	187496225
chr1	187515833	187515941
chr1	188544181	188544226
chr1	189696531	189696561
chr1	189992190	189992250
chr1	190265664	190265718
chr1	190327313	190327372
chr1	191829295	191829374
chr1	192002948	192003068
chr1	192038371	192038401
chr1	192213861	192213969
chr1	192795857	192795928
chr1	193295565	193295598
chr1	193385385	193385493
chr1	193862343	193862430
chr1	194076891	194076925
chr1	194484321	194484429
chr1	194657752	194657813
chr1	194692665	194692773
chr1	194907268	194907740
chr1	194987573	194987608
chr1	195198534	195198603
chr1	195802164	195802257
chr1	196069051	196069081
chr1	196137166	196137224
chr1	196451207	196451260
chr1	196714645	196714721
chr1	198210898	198210988
chr1	198679394	198679432
chr1	198720480	198720548
chr1	199469638	199470637
chr1	199831389	199831428
chr1	199910743	199910776
chr1	200378816	200378881
chr1	200425162	200425207
chr1	200443213	200443255
chr1	200487850	200487940
chr1	201548169	201548214
chr1	201716909	201716945
chr1	201767312	201767405
chr1	201865193	201865223
chr1	201923885	201923927
chr1	202271808	202271842
chr1	202323054	202323159
chr1	202613068	202613129
chr1	202650482	202650524
chr1	202906455	202906491
chr1	202960508	202960597
chr1	203187298	203187335
chr1	203312802	203312834
chr1	203318514	203318549
chr1	203329465	203329517
chr1	203540592	203540686
chr1	203674797	203674864
chr1	203763840	203763872
chr1	203779801	203779910
chr1	204115470	204115515
chr1	204273942	204273980
chr1	204412044	204412083
chr1	204631251	204631303
chr1	205372967	205373016
chr1	205507635	205507669
chr1	205584534	205584572
chr1	205800800	205800846
chr1	206466647	206466688
chr1	206508315	206508349
chr1	206523494	206523525
chr1	206612933	206612976
chr1	206880131	206880167
chr1	206907076	206907129
chr1	207142125	207142233
chr1	207213876	207213958
chr1	207512165	207512273
chr1	207562526	207563525
chr1	207618992	207619060
chr1	208351043	208351076
chr1	208457139	208457223
chr1	208766224	208766255
chr1	209073121	209073212
chr1	210334157	210334198
chr1	210653965	210654199
chr1	211845115	211845149
chr1	212099435	212099507
chr1	212216725	212216762
chr1	212394974	212395082
chr1	212406098	212406131
chr1	212510479	212510512
chr1	212699834	212699874
chr1	212824623	212824685
chr1	212911279	212911387
chr1	213696505	213696541
chr1	214076685	214076735
chr1	214150270	214150312
chr1	215053924	215053968
chr1	215209408	215209481
chr1	215537388	215537436
chr1	215926209	215926242
chr1	216446054	216446090
chr1	216732837	216732866
chr1	217370731	217370769
chr1	217424000	217424050
chr1	217454587	217454626
chr1	217514358	217514426
chr1	218009504	218010503
chr1	218072487	218072946
chr1	218082159	218082235
chr1	218234075	218234136
chr1	218612650	218612758
chr1	219747338	219747397
chr1	219750035	219750130
chr1	219789615	219789658
chr1	219922158	219922242
chr1	219927636	219927689
chr1	220082212	220082269
chr1	220086991	220087051
chr1	220121644	220121694
chr1	220134751	220134789
chr1	220695486	220695516
chr1	221438997	221439031
chr1	221607159	221607263
chr1	221976999	221977110
chr1	222166669	222166711
chr1	222206384	222206492
chr1	222431677	222431769
chr1	222461135	222461197
chr1	223050257	223050288
chr1	223417124	223417172
chr1	223635664	223636663
chr1	223656666	223656716
chr1	223682899	223682931
chr1	224205307	224205415
chr1	224256425	224256458
chr1	224879011	224879057
chr1	225792488	225792596
chr1	225834097	225834128
chr1	225971448	225971478
chr1	226548158	226548231
chr1	227909974	227910025
chr1	228257670	228257715
chr1	228289727	228289758
chr1	228384460	228384548
chr1	228389725	228389764
chr1	228406854	228406913
chr1	228464385	228464493
chr1	228608414	228609413
chr1	228679059	228679188
chr1	229161211	229161252
chr1	229201354	229201405
chr1	229448429	229448461
chr1	229535030	229535062
chr1	229653930	229653961
chr1	229900767	229901100
chr1	230395740	230395771
chr1	230439991	230440087
chr1	230493539	230493596
chr1	230636359	230636438
chr1	230845200	230845234
chr1	230872038	230872104
chr1	231052359	231052470
chr1	231268756	231268790
chr1	232262676	232262724
chr1	232725280	232725459
chr1	232765991	232766023
chr1	232827084	232827170
chr1	232960218	232960269
chr1	233552151	233552191
chr1	233729697	233729734
chr1	233828268	233828318
chr1	233904444	233904491
chr1	234236912	234236960
chr1	234397819	234397849
chr1	234484898	234484932
chr1	234838126	234838193
chr1	234936288	234936321
chr1	234960475	234960562
chr1	235100723	235100754
chr1	235159546	235159580
chr1	235294490	235294519
chr1	235371362	235371393
chr1	235389895	235389941
chr1	235467571	235467592
chr1	235534106	235534155
chr1	235660585	235660687
chr1	236097112	236097410
chr1	236365149	236365182
chr1	236387957	236388024
chr1	236436600	236436633
chr1	236497768	236497806
chr1	236713608	236714607
chr1	236825139	236825173
chr1	237193132	237193180
chr1	237380358	237380423
chr1	237395528	237395565
chr1	237546975	237547051
chr1	237714972	237715025
chr1	237968019	237968063
chr1	238133459	238133532
chr1	238188449	238188508
chr1	238505569	238505603
chr1	238602392	238602432
chr1	238641994	238642074
chr1	238975525	238975613
chr1	239122975	239123025
chr1	239157228	239157268
chr1	239278346	239278455
chr1	239668062	239668116
chr1	240040425	240040458
chr1	240080965	240080995
chr1	240184929	240185159
chr1	240207857	240207907
chr1	240229727	240229764
chr1	240532628	240532659
chr1	240703540	240703638
chr1	240718552	240718582
chr1	240784008	240784043
chr1	240986564	240986600
chr1	241019601	241019672
chr1	241436714	241436815
chr1	241599515	241599546
chr1	242110778	242110829
chr1	242508228	242508287
chr1	242527106	242527163
chr1	242951601	242951658
chr1	243055936	243056783
chr1	243175936	243175997
chr1	243266981	243267014
chr1	243348052	243348128
chr1	243433361	243433386
chr1	243526768	243526821
chr1	243677823	243677882
chr1	243744660	243744754
chr1	243755229	243755261
chr1	244011271	244011321
chr1	244478952	244478997
chr1	244712329	244712361
chr1	244884824	244884869
chr1	245044549	245044593
chr1	245239984	245240015
chr1	245539854	245539925
chr1	245645240	245645284
chr1	245682519	245682627
chr1	245728021	245728055
chr1	246325209	246325255
chr1	246388275	246389274
chr1	246520825	246520913
chr1	246644386	246644418
chr1	246721709	246721754
chr1	246827972	246828013
chr1	246857745	246857789
chr1	246862324	246862386
chr1	246950650	246950688
chr1	247032705	247032808
chr1	247115871	247116550
chr1	247117608	247118607
chr1	247129049	247130048
chr1	247373482	247373541
chr1	247474026	247474095
chr1	247607686	247607725
chr1	247649341	247649469
chr1	247687242	247688241
chr1	247778515	247778625
chr1	247870356	247871062
chr1	247958326	247958392
chr1	248194292	248194327
chr1	248408075	248409015
chr1	248463848	248463879
chr1	248520907	248520941
chr1	248746643	248747642
chr1	248867077	198498
chr2	235528	235600
chr2	326996	327061
chr2	389266	389309
chr2	427096	427179
chr2	488040	488139
chr2	547395	547470
chr2	879180	879433
chr2	1056618	1056804
chr2	1134551	1134637
chr2	1167832	1167910
chr2	1251630	1251662
chr2	1432624	1432665
chr2	1532452	1532482
chr2	1537478	1537523
chr2	1750520	1750713
chr2	1861600	1861910
chr2	1989724	1989795
chr2	2034332	2035331
chr2	2257783	2258782
chr2	2515113	2515146
chr2	2572643	2572696
chr2	2650475	2650583
chr2	2736466	2736558
chr2	3180506	3181168
chr2	3221109	3221812
chr2	3331443	3331837
chr2	3409747	3409795
chr2	3494632	3494693
chr2	3640497	3641011
chr2	3690389	3690455
chr2	3930195	3930229
chr2	4158261	4158352
chr2	4268556	4269118
chr2	4734012	4735011
chr2	5077227	5077263
chr2	5340653	5340688
chr2	5366942	5366978
chr2	6238159	6238803
chr2	6253222	6253344
chr2	6260704	6260812
chr2	6418220	6418275
chr2	6420993	6421024
chr2	6453135	6453224
chr2	6473892	6473955
chr2	7128387	7128417
chr2	7380066	7380130
chr2	7488455	7489454
chr2	7874342	7874423
chr2	8352988	8353029
chr2	8390720	8390758
chr2	9039100	9039160
chr2	9125739	9125776
chr2	9394200	9394265
chr2	9406030	9406556
chr2	9438472	9438508
chr2	9819097	9819157
chr2	10219718	10219821
chr2	10324814	10324872
chr2	10554028	10554136
chr2	10685488	10685527
chr2	10694716	10694753
chr2	10953716	10954091
chr2	11255186	11255237
chr2	11340652	11340674
chr2	11417822	11417908
chr2	11618185	11618237
chr2	11875113	11875136
chr2	11887596	11887638
chr2	12123103	12123278
chr2	13030139	13030213
chr2	13288465	13288577
chr2	13697727	13697776
chr2	14211878	14212003
chr2	14680585	14680626
chr2	15021049	15021091
chr2	15553686	15553726
chr2	15674547	15674568
chr2	16087756	16087798
chr2	16142182	16142215
chr2	16928178	16928215
chr2	17946565	17946733
chr2	18140058	18140127
chr2	18792491	18792535
chr2	18909182	18909267
chr2	19014203	19014239
chr2	19109817	19109850
chr2	19345216	19345324
chr2	19833183	19833291
chr2	19842079	19842112
chr2	19985281	19985515
chr2	20117891	20117946
chr2	20296323	20296477
chr2	20442650	20442758
chr2	20672107	20672145
chr2	21067679	21067735
chr2	22668155	22668190
chr2	22681030	22681085
chr2	22698291	22698359
chr2	23348195	23348267
chr2	23365043	23365068
chr2	23711331	23711409
chr2	23714295	23714396
chr2	23889742	23889826
chr2	23893651	23893684
chr2	24202420	24202460
chr2	24251332	24251394
chr2	24417507	24417569
chr2	24576142	24576196
chr2	25047677	25047738
chr2	25228193	25228257
chr2	25233763	25233809
chr2	25613681	25613724
chr2	26016958	26016991
chr2	26138993	26139026
